loss,val_loss
0.5277846455574036,0.4090040326118469
0.44927313923835754,0.3320857882499695
0.3779922127723694,0.261608362197876
0.3115514814853668,0.19758488237857819
0.24983617663383484,0.14118537306785583
0.19341298937797546,0.09394397586584091
0.14445896446704865,0.05520223453640938
0.10131455957889557,0.025910967960953712
0.06469175219535828,0.007928617298603058
0.036656539887189865,0.000219368637772277
0.016311675310134888,0.0036936781834810972
0.004118521697819233,0.01865490712225437
7.833490235498175e-05,0.04328133538365364
0.003539696568623185,0.07352153956890106
0.01241644099354744,0.10343711823225021
0.023471925407648087,0.12692929804325104
0.03315437585115433,0.1395263820886612
0.038900066167116165,0.14063617587089539
0.039789602160453796,0.13186883926391602
0.03637684881687164,0.1162177324295044
