loss,val_loss
0.28782761096954346,0.17669084668159485
0.20636436343193054,0.10906950384378433
0.136834979057312,0.05263078212738037
0.08589337021112442,0.013269120827317238
0.05236300826072693,2.026062793447636e-05
0.054290734231472015,0.006533012725412846
0.060347750782966614,0.005536526441574097
0.055748533457517624,0.001472222968004644
0.04943035542964935,4.400244051794289e-06
0.04818196967244148,0.0009997078450396657
0.04766372591257095,0.001978104468435049
0.04672885686159134,0.0012776950607076287
0.04541809856891632,0.0002012392069445923
0.046532437205314636,0.0001547677384223789
0.046236712485551834,0.0004501069779507816
0.04564029723405838,9.524730558041483e-05
0.044588614255189896,2.7075452635472175e-06
0.044792983680963516,0.0004989620065316558
0.044282201677560806,0.001160547137260437
0.04472004994750023,0.0011532707139849663
0.04453292489051819,0.0009402139112353325
0.043781548738479614,0.00030452158534899354
0.04292023926973343,1.8692005596676609e-06
0.04257288947701454,0.00021085512707941234
0.04268085956573486,0.0005487281596288085
0.04294030740857124,0.0007155449129641056
0.042852528393268585,0.0004000093904323876
0.04166650027036667,1.884536004581605e-06
0.043025899678468704,0.00037641607923433185
0.04244449734687805,0.0004888092516921461
0.042309682816267014,0.00016251821944024414
0.04169640317559242,1.7817062598624034e-06
0.040920477360486984,9.411246719537303e-05
0.04064289107918739,0.0004497324989642948
0.04187152907252312,0.0011906290892511606
0.04086438566446304,0.000857540057040751
0.040368013083934784,0.00037733890349045396
0.03993818908929825,4.807422010344453e-05
0.03990723937749863,9.68315544014331e-06
0.040148209780454636,4.412660473462893e-06
0.04020601138472557,0.00019383456674404442
0.03988746553659439,0.000675806833896786
